,id,title,release_date,vote_average
2516,769,GoodFellas,1990-09-12,8.458
2517,12477,Grave of the Fireflies,1988-04-16,8.453
2518,157336,Interstellar,2014-11-05,8.4
2519,637,Life Is Beautiful,1997-12-20,8.448
2520,278,The Shawshank Redemption,1994-09-23,8.708
2521,238,The Godfather,1972-03-14,8.689
2522,240,The Godfather Part II,1974-12-20,8.6
2523,424,Schindler's List,1993-12-15,8.567
2524,389,12 Angry Men,1957-04-10,8.546
2525,129,Spirited Away,2001-07-20,8.5
2526,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
2527,155,The Dark Knight,2008-07-16,8.519
2528,497,The Green Mile,1999-12-10,8.506
2529,496243,Parasite,2019-05-30,8.5
2530,680,Pulp Fiction,1994-09-10,8.488
2531,372058,Your Name.,2016-08-26,8.486
2532,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
2533,13,Forrest Gump,1994-06-23,8.469
2534,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
2535,346,Seven Samurai,1954-04-26,8.5
2536,769,GoodFellas,1990-09-12,8.458
2537,12477,Grave of the Fireflies,1988-04-16,8.453
2538,157336,Interstellar,2014-11-05,8.4
2539,637,Life Is Beautiful,1997-12-20,8.448
2540,278,The Shawshank Redemption,1994-09-23,8.708
2541,238,The Godfather,1972-03-14,8.689
2542,240,The Godfather Part II,1974-12-20,8.6
2543,424,Schindler's List,1993-12-15,8.567
2544,389,12 Angry Men,1957-04-10,8.546
2545,129,Spirited Away,2001-07-20,8.5
2546,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
2547,155,The Dark Knight,2008-07-16,8.519
2548,497,The Green Mile,1999-12-10,8.506
2549,496243,Parasite,2019-05-30,8.5
2550,680,Pulp Fiction,1994-09-10,8.488
2551,372058,Your Name.,2016-08-26,8.486
2552,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
2553,13,Forrest Gump,1994-06-23,8.469
2554,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
2555,346,Seven Samurai,1954-04-26,8.5
2556,769,GoodFellas,1990-09-12,8.458
2557,12477,Grave of the Fireflies,1988-04-16,8.453
2558,157336,Interstellar,2014-11-05,8.4
2559,637,Life Is Beautiful,1997-12-20,8.448
2560,278,The Shawshank Redemption,1994-09-23,8.708
2561,238,The Godfather,1972-03-14,8.689
2562,240,The Godfather Part II,1974-12-20,8.6
2563,424,Schindler's List,1993-12-15,8.567
2564,389,12 Angry Men,1957-04-10,8.546
2565,129,Spirited Away,2001-07-20,8.5
2566,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
2567,155,The Dark Knight,2008-07-16,8.519
2568,497,The Green Mile,1999-12-10,8.506
2569,496243,Parasite,2019-05-30,8.5
2570,680,Pulp Fiction,1994-09-10,8.488
2571,372058,Your Name.,2016-08-26,8.486
2572,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
2573,13,Forrest Gump,1994-06-23,8.469
2574,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
2575,346,Seven Samurai,1954-04-26,8.5
2576,769,GoodFellas,1990-09-12,8.458
2577,12477,Grave of the Fireflies,1988-04-16,8.453
2578,157336,Interstellar,2014-11-05,8.4
2579,637,Life Is Beautiful,1997-12-20,8.448
2580,278,The Shawshank Redemption,1994-09-23,8.708
2581,238,The Godfather,1972-03-14,8.689
2582,240,The Godfather Part II,1974-12-20,8.6
2583,424,Schindler's List,1993-12-15,8.567
2584,389,12 Angry Men,1957-04-10,8.546
2585,129,Spirited Away,2001-07-20,8.5
2586,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
2587,155,The Dark Knight,2008-07-16,8.519
2588,497,The Green Mile,1999-12-10,8.506
2589,496243,Parasite,2019-05-30,8.5
2590,680,Pulp Fiction,1994-09-10,8.488
2591,372058,Your Name.,2016-08-26,8.486
2592,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
2593,13,Forrest Gump,1994-06-23,8.469
2594,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
2595,346,Seven Samurai,1954-04-26,8.5
2596,769,GoodFellas,1990-09-12,8.458
2597,12477,Grave of the Fireflies,1988-04-16,8.453
2598,157336,Interstellar,2014-11-05,8.4
2599,637,Life Is Beautiful,1997-12-20,8.448
2600,278,The Shawshank Redemption,1994-09-23,8.708
2601,238,The Godfather,1972-03-14,8.689
2602,240,The Godfather Part II,1974-12-20,8.6
2603,424,Schindler's List,1993-12-15,8.567
2604,389,12 Angry Men,1957-04-10,8.546
2605,129,Spirited Away,2001-07-20,8.5
2606,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
2607,155,The Dark Knight,2008-07-16,8.519
2608,497,The Green Mile,1999-12-10,8.506
2609,496243,Parasite,2019-05-30,8.5
2610,680,Pulp Fiction,1994-09-10,8.488
2611,372058,Your Name.,2016-08-26,8.486
2612,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
2613,13,Forrest Gump,1994-06-23,8.469
2614,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
2615,346,Seven Samurai,1954-04-26,8.5
2616,769,GoodFellas,1990-09-12,8.458
2617,12477,Grave of the Fireflies,1988-04-16,8.453
2618,157336,Interstellar,2014-11-05,8.4
2619,637,Life Is Beautiful,1997-12-20,8.448
2620,278,The Shawshank Redemption,1994-09-23,8.708
2621,238,The Godfather,1972-03-14,8.689
2622,240,The Godfather Part II,1974-12-20,8.6
2623,424,Schindler's List,1993-12-15,8.567
2624,389,12 Angry Men,1957-04-10,8.546
2625,129,Spirited Away,2001-07-20,8.5
2626,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
2627,155,The Dark Knight,2008-07-16,8.519
2628,497,The Green Mile,1999-12-10,8.506
2629,496243,Parasite,2019-05-30,8.5
2630,680,Pulp Fiction,1994-09-10,8.488
2631,372058,Your Name.,2016-08-26,8.486
2632,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
2633,13,Forrest Gump,1994-06-23,8.469
2634,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
2635,346,Seven Samurai,1954-04-26,8.5
2636,769,GoodFellas,1990-09-12,8.458
2637,12477,Grave of the Fireflies,1988-04-16,8.453
2638,157336,Interstellar,2014-11-05,8.4
2639,637,Life Is Beautiful,1997-12-20,8.448
2640,278,The Shawshank Redemption,1994-09-23,8.708
2641,238,The Godfather,1972-03-14,8.689
2642,240,The Godfather Part II,1974-12-20,8.6
2643,424,Schindler's List,1993-12-15,8.567
2644,389,12 Angry Men,1957-04-10,8.546
2645,129,Spirited Away,2001-07-20,8.5
2646,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
2647,155,The Dark Knight,2008-07-16,8.519
2648,497,The Green Mile,1999-12-10,8.506
2649,496243,Parasite,2019-05-30,8.5
2650,680,Pulp Fiction,1994-09-10,8.488
2651,372058,Your Name.,2016-08-26,8.486
2652,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
2653,13,Forrest Gump,1994-06-23,8.469
2654,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
2655,346,Seven Samurai,1954-04-26,8.5
2656,769,GoodFellas,1990-09-12,8.458
2657,12477,Grave of the Fireflies,1988-04-16,8.453
2658,157336,Interstellar,2014-11-05,8.4
2659,637,Life Is Beautiful,1997-12-20,8.448
2660,278,The Shawshank Redemption,1994-09-23,8.708
2661,238,The Godfather,1972-03-14,8.689
2662,240,The Godfather Part II,1974-12-20,8.6
2663,424,Schindler's List,1993-12-15,8.567
2664,389,12 Angry Men,1957-04-10,8.546
2665,129,Spirited Away,2001-07-20,8.5
2666,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
2667,155,The Dark Knight,2008-07-16,8.519
2668,497,The Green Mile,1999-12-10,8.506
2669,496243,Parasite,2019-05-30,8.5
2670,680,Pulp Fiction,1994-09-10,8.488
2671,372058,Your Name.,2016-08-26,8.486
2672,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
2673,13,Forrest Gump,1994-06-23,8.469
2674,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
2675,346,Seven Samurai,1954-04-26,8.5
2676,769,GoodFellas,1990-09-12,8.458
2677,12477,Grave of the Fireflies,1988-04-16,8.453
2678,157336,Interstellar,2014-11-05,8.4
2679,637,Life Is Beautiful,1997-12-20,8.448
2680,278,The Shawshank Redemption,1994-09-23,8.708
2681,238,The Godfather,1972-03-14,8.689
2682,240,The Godfather Part II,1974-12-20,8.6
2683,424,Schindler's List,1993-12-15,8.567
2684,389,12 Angry Men,1957-04-10,8.546
2685,129,Spirited Away,2001-07-20,8.5
2686,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
2687,155,The Dark Knight,2008-07-16,8.519
2688,497,The Green Mile,1999-12-10,8.506
2689,496243,Parasite,2019-05-30,8.5
2690,680,Pulp Fiction,1994-09-10,8.488
2691,372058,Your Name.,2016-08-26,8.486
2692,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
2693,13,Forrest Gump,1994-06-23,8.469
2694,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
2695,346,Seven Samurai,1954-04-26,8.5
2696,769,GoodFellas,1990-09-12,8.458
2697,12477,Grave of the Fireflies,1988-04-16,8.453
2698,157336,Interstellar,2014-11-05,8.4
2699,637,Life Is Beautiful,1997-12-20,8.448
2700,278,The Shawshank Redemption,1994-09-23,8.708
2701,238,The Godfather,1972-03-14,8.689
2702,240,The Godfather Part II,1974-12-20,8.6
2703,424,Schindler's List,1993-12-15,8.567
2704,389,12 Angry Men,1957-04-10,8.546
2705,129,Spirited Away,2001-07-20,8.5
2706,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
2707,155,The Dark Knight,2008-07-16,8.519
2708,497,The Green Mile,1999-12-10,8.506
2709,496243,Parasite,2019-05-30,8.5
2710,680,Pulp Fiction,1994-09-10,8.488
2711,372058,Your Name.,2016-08-26,8.486
2712,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
2713,13,Forrest Gump,1994-06-23,8.469
2714,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
2715,346,Seven Samurai,1954-04-26,8.5
2716,769,GoodFellas,1990-09-12,8.458
2717,12477,Grave of the Fireflies,1988-04-16,8.453
2718,157336,Interstellar,2014-11-05,8.4
2719,637,Life Is Beautiful,1997-12-20,8.448
2720,278,The Shawshank Redemption,1994-09-23,8.708
2721,238,The Godfather,1972-03-14,8.689
2722,240,The Godfather Part II,1974-12-20,8.6
2723,424,Schindler's List,1993-12-15,8.567
2724,389,12 Angry Men,1957-04-10,8.546
2725,129,Spirited Away,2001-07-20,8.5
2726,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
2727,155,The Dark Knight,2008-07-16,8.519
2728,497,The Green Mile,1999-12-10,8.506
2729,496243,Parasite,2019-05-30,8.5
2730,680,Pulp Fiction,1994-09-10,8.488
2731,372058,Your Name.,2016-08-26,8.486
2732,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
2733,13,Forrest Gump,1994-06-23,8.469
2734,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
2735,346,Seven Samurai,1954-04-26,8.5
2736,769,GoodFellas,1990-09-12,8.458
2737,12477,Grave of the Fireflies,1988-04-16,8.453
2738,157336,Interstellar,2014-11-05,8.4
2739,637,Life Is Beautiful,1997-12-20,8.448
2740,278,The Shawshank Redemption,1994-09-23,8.708
2741,238,The Godfather,1972-03-14,8.689
2742,240,The Godfather Part II,1974-12-20,8.6
2743,424,Schindler's List,1993-12-15,8.567
2744,389,12 Angry Men,1957-04-10,8.546
2745,129,Spirited Away,2001-07-20,8.5
2746,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
2747,155,The Dark Knight,2008-07-16,8.519
2748,497,The Green Mile,1999-12-10,8.506
2749,496243,Parasite,2019-05-30,8.5
2750,680,Pulp Fiction,1994-09-10,8.488
2751,372058,Your Name.,2016-08-26,8.486
2752,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
2753,13,Forrest Gump,1994-06-23,8.469
2754,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
2755,346,Seven Samurai,1954-04-26,8.5
2756,769,GoodFellas,1990-09-12,8.458
2757,12477,Grave of the Fireflies,1988-04-16,8.453
2758,157336,Interstellar,2014-11-05,8.4
2759,637,Life Is Beautiful,1997-12-20,8.448
2760,278,The Shawshank Redemption,1994-09-23,8.708
2761,238,The Godfather,1972-03-14,8.689
2762,240,The Godfather Part II,1974-12-20,8.6
2763,424,Schindler's List,1993-12-15,8.567
2764,389,12 Angry Men,1957-04-10,8.546
2765,129,Spirited Away,2001-07-20,8.5
2766,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
2767,155,The Dark Knight,2008-07-16,8.519
2768,497,The Green Mile,1999-12-10,8.506
2769,496243,Parasite,2019-05-30,8.5
2770,680,Pulp Fiction,1994-09-10,8.488
2771,372058,Your Name.,2016-08-26,8.486
2772,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
2773,13,Forrest Gump,1994-06-23,8.469
2774,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
2775,346,Seven Samurai,1954-04-26,8.5
2776,769,GoodFellas,1990-09-12,8.458
2777,12477,Grave of the Fireflies,1988-04-16,8.453
2778,157336,Interstellar,2014-11-05,8.4
2779,637,Life Is Beautiful,1997-12-20,8.448
2780,278,The Shawshank Redemption,1994-09-23,8.708
2781,238,The Godfather,1972-03-14,8.689
2782,240,The Godfather Part II,1974-12-20,8.6
2783,424,Schindler's List,1993-12-15,8.567
2784,389,12 Angry Men,1957-04-10,8.546
2785,129,Spirited Away,2001-07-20,8.5
2786,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
2787,155,The Dark Knight,2008-07-16,8.519
2788,497,The Green Mile,1999-12-10,8.506
2789,496243,Parasite,2019-05-30,8.5
2790,680,Pulp Fiction,1994-09-10,8.488
2791,372058,Your Name.,2016-08-26,8.486
2792,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
2793,13,Forrest Gump,1994-06-23,8.469
2794,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
2795,346,Seven Samurai,1954-04-26,8.5
2796,769,GoodFellas,1990-09-12,8.458
2797,12477,Grave of the Fireflies,1988-04-16,8.453
2798,157336,Interstellar,2014-11-05,8.4
2799,637,Life Is Beautiful,1997-12-20,8.448
2800,278,The Shawshank Redemption,1994-09-23,8.708
2801,238,The Godfather,1972-03-14,8.689
2802,240,The Godfather Part II,1974-12-20,8.6
2803,424,Schindler's List,1993-12-15,8.567
2804,389,12 Angry Men,1957-04-10,8.546
2805,129,Spirited Away,2001-07-20,8.5
2806,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
2807,155,The Dark Knight,2008-07-16,8.519
2808,497,The Green Mile,1999-12-10,8.506
2809,496243,Parasite,2019-05-30,8.5
2810,680,Pulp Fiction,1994-09-10,8.488
2811,372058,Your Name.,2016-08-26,8.486
2812,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
2813,13,Forrest Gump,1994-06-23,8.469
2814,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
2815,346,Seven Samurai,1954-04-26,8.5
2816,769,GoodFellas,1990-09-12,8.458
2817,12477,Grave of the Fireflies,1988-04-16,8.453
2818,157336,Interstellar,2014-11-05,8.4
2819,637,Life Is Beautiful,1997-12-20,8.448
2820,278,The Shawshank Redemption,1994-09-23,8.708
2821,238,The Godfather,1972-03-14,8.689
2822,240,The Godfather Part II,1974-12-20,8.6
2823,424,Schindler's List,1993-12-15,8.567
2824,389,12 Angry Men,1957-04-10,8.546
2825,129,Spirited Away,2001-07-20,8.5
2826,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
2827,155,The Dark Knight,2008-07-16,8.519
2828,497,The Green Mile,1999-12-10,8.506
2829,496243,Parasite,2019-05-30,8.5
2830,680,Pulp Fiction,1994-09-10,8.488
2831,372058,Your Name.,2016-08-26,8.486
2832,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
2833,13,Forrest Gump,1994-06-23,8.469
2834,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
2835,346,Seven Samurai,1954-04-26,8.5
2836,769,GoodFellas,1990-09-12,8.458
2837,12477,Grave of the Fireflies,1988-04-16,8.453
2838,157336,Interstellar,2014-11-05,8.4
2839,637,Life Is Beautiful,1997-12-20,8.448
2840,278,The Shawshank Redemption,1994-09-23,8.708
2841,238,The Godfather,1972-03-14,8.689
2842,240,The Godfather Part II,1974-12-20,8.6
2843,424,Schindler's List,1993-12-15,8.567
2844,389,12 Angry Men,1957-04-10,8.546
2845,129,Spirited Away,2001-07-20,8.5
2846,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
2847,155,The Dark Knight,2008-07-16,8.519
2848,497,The Green Mile,1999-12-10,8.506
2849,496243,Parasite,2019-05-30,8.5
2850,680,Pulp Fiction,1994-09-10,8.488
2851,372058,Your Name.,2016-08-26,8.486
2852,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
2853,13,Forrest Gump,1994-06-23,8.469
2854,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
2855,346,Seven Samurai,1954-04-26,8.5
2856,769,GoodFellas,1990-09-12,8.458
2857,12477,Grave of the Fireflies,1988-04-16,8.453
2858,157336,Interstellar,2014-11-05,8.4
2859,637,Life Is Beautiful,1997-12-20,8.448
2860,278,The Shawshank Redemption,1994-09-23,8.708
2861,238,The Godfather,1972-03-14,8.689
2862,240,The Godfather Part II,1974-12-20,8.6
2863,424,Schindler's List,1993-12-15,8.567
2864,389,12 Angry Men,1957-04-10,8.546
2865,129,Spirited Away,2001-07-20,8.5
2866,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
2867,155,The Dark Knight,2008-07-16,8.519
2868,497,The Green Mile,1999-12-10,8.506
2869,496243,Parasite,2019-05-30,8.5
2870,680,Pulp Fiction,1994-09-10,8.488
2871,372058,Your Name.,2016-08-26,8.486
2872,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
2873,13,Forrest Gump,1994-06-23,8.469
2874,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
2875,346,Seven Samurai,1954-04-26,8.5
2876,769,GoodFellas,1990-09-12,8.458
2877,12477,Grave of the Fireflies,1988-04-16,8.453
2878,157336,Interstellar,2014-11-05,8.4
2879,637,Life Is Beautiful,1997-12-20,8.448
2880,278,The Shawshank Redemption,1994-09-23,8.708
2881,238,The Godfather,1972-03-14,8.689
2882,240,The Godfather Part II,1974-12-20,8.6
2883,424,Schindler's List,1993-12-15,8.567
2884,389,12 Angry Men,1957-04-10,8.546
2885,129,Spirited Away,2001-07-20,8.5
2886,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
2887,155,The Dark Knight,2008-07-16,8.519
2888,497,The Green Mile,1999-12-10,8.506
2889,496243,Parasite,2019-05-30,8.5
2890,680,Pulp Fiction,1994-09-10,8.488
2891,372058,Your Name.,2016-08-26,8.486
2892,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
2893,13,Forrest Gump,1994-06-23,8.469
2894,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
2895,346,Seven Samurai,1954-04-26,8.5
2896,769,GoodFellas,1990-09-12,8.458
2897,12477,Grave of the Fireflies,1988-04-16,8.453
2898,157336,Interstellar,2014-11-05,8.4
2899,637,Life Is Beautiful,1997-12-20,8.448
2900,278,The Shawshank Redemption,1994-09-23,8.708
2901,238,The Godfather,1972-03-14,8.689
2902,240,The Godfather Part II,1974-12-20,8.6
2903,424,Schindler's List,1993-12-15,8.567
2904,389,12 Angry Men,1957-04-10,8.546
2905,129,Spirited Away,2001-07-20,8.5
2906,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
2907,155,The Dark Knight,2008-07-16,8.519
2908,497,The Green Mile,1999-12-10,8.506
2909,496243,Parasite,2019-05-30,8.5
2910,680,Pulp Fiction,1994-09-10,8.488
2911,372058,Your Name.,2016-08-26,8.486
2912,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
2913,13,Forrest Gump,1994-06-23,8.469
2914,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
2915,346,Seven Samurai,1954-04-26,8.5
2916,769,GoodFellas,1990-09-12,8.458
2917,12477,Grave of the Fireflies,1988-04-16,8.453
2918,157336,Interstellar,2014-11-05,8.4
2919,637,Life Is Beautiful,1997-12-20,8.448
2920,278,The Shawshank Redemption,1994-09-23,8.708
2921,238,The Godfather,1972-03-14,8.689
2922,240,The Godfather Part II,1974-12-20,8.6
2923,424,Schindler's List,1993-12-15,8.567
2924,389,12 Angry Men,1957-04-10,8.546
2925,129,Spirited Away,2001-07-20,8.5
2926,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
2927,155,The Dark Knight,2008-07-16,8.519
2928,497,The Green Mile,1999-12-10,8.506
2929,496243,Parasite,2019-05-30,8.5
2930,680,Pulp Fiction,1994-09-10,8.488
2931,372058,Your Name.,2016-08-26,8.486
2932,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
2933,13,Forrest Gump,1994-06-23,8.469
2934,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
2935,346,Seven Samurai,1954-04-26,8.5
2936,769,GoodFellas,1990-09-12,8.458
2937,12477,Grave of the Fireflies,1988-04-16,8.453
2938,157336,Interstellar,2014-11-05,8.4
2939,637,Life Is Beautiful,1997-12-20,8.448
2940,278,The Shawshank Redemption,1994-09-23,8.708
2941,238,The Godfather,1972-03-14,8.689
2942,240,The Godfather Part II,1974-12-20,8.6
2943,424,Schindler's List,1993-12-15,8.567
2944,389,12 Angry Men,1957-04-10,8.546
2945,129,Spirited Away,2001-07-20,8.5
2946,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
2947,155,The Dark Knight,2008-07-16,8.519
2948,497,The Green Mile,1999-12-10,8.506
2949,496243,Parasite,2019-05-30,8.5
2950,680,Pulp Fiction,1994-09-10,8.488
2951,372058,Your Name.,2016-08-26,8.486
2952,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
2953,13,Forrest Gump,1994-06-23,8.469
2954,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
2955,346,Seven Samurai,1954-04-26,8.5
2956,769,GoodFellas,1990-09-12,8.458
2957,12477,Grave of the Fireflies,1988-04-16,8.453
2958,157336,Interstellar,2014-11-05,8.4
2959,637,Life Is Beautiful,1997-12-20,8.448
2960,278,The Shawshank Redemption,1994-09-23,8.708
2961,238,The Godfather,1972-03-14,8.689
2962,240,The Godfather Part II,1974-12-20,8.6
2963,424,Schindler's List,1993-12-15,8.567
2964,389,12 Angry Men,1957-04-10,8.546
2965,129,Spirited Away,2001-07-20,8.5
2966,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
2967,155,The Dark Knight,2008-07-16,8.519
2968,497,The Green Mile,1999-12-10,8.506
2969,496243,Parasite,2019-05-30,8.5
2970,680,Pulp Fiction,1994-09-10,8.488
2971,372058,Your Name.,2016-08-26,8.486
2972,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
2973,13,Forrest Gump,1994-06-23,8.469
2974,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
2975,346,Seven Samurai,1954-04-26,8.5
2976,769,GoodFellas,1990-09-12,8.458
2977,12477,Grave of the Fireflies,1988-04-16,8.453
2978,157336,Interstellar,2014-11-05,8.4
2979,637,Life Is Beautiful,1997-12-20,8.448
2980,278,The Shawshank Redemption,1994-09-23,8.708
